lats,lons,RSSI
0.0038533,-0.092107,-105.7
-0.026607,-0.009437,-109.35
0.024656,0.012977,-75.133
-0.01784,-0.058232,-114.14
-0.04365,-0.064665,-112.56
0.066935,0.064026,-112.4
-0.0085489,0.037632,-81.506
0.0196,0.006816,-64.149
-0.0073205,0.010068,-60.241
0.028975,0.0043452,-66.102
0.00093817,-0.0047754,-48.076
-0.016712,0.033116,-75.594
-0.0050518,-0.01131,-78.732
0.013025,0.068933,-98.635
0.07851,-0.018474,-135.55
0.080807,-0.00094362,-118.99
0.046982,0.014269,-74.987
-0.060729,-0.041063,-113.71
-0.012321,-0.047844,-114.34
0.0020751,0.00085759,-43.744
-0.001569,0.024246,-77.135
0.0036235,0.027115,-64.833
-0.040718,-0.039665,-119.6
0.0039792,0.0076834,-53.657
0.025365,-0.037827,-71.303
0.046385,-0.031647,-95.754
0.040361,0.08654,-93.13
0.060133,-0.010649,-135.98
-0.043678,0.078941,-113.21
-0.0061172,-0.0040815,-59.501
0.00058104,-0.069431,-107.45
0.0023249,-0.012488,-61.993
-0.020182,-0.082581,-112.86
0.024972,-0.018756,-65.924
0.057066,0.032545,-91.579
0.052188,0.079947,-102.67
-0.00014821,-0.00033452,-26.613
0.029075,-0.034384,-93.507
0.013894,0.036689,-92.594
0.061792,-0.046387,-127.01
-0.038664,-0.077789,-131.25
-0.00068512,-0.080055,-112.76
-0.034453,0.0092758,-109.03
-0.019164,0.012871,-63.415
-0.0066374,0.011907,-66.684
-0.0079743,-0.023066,-101.66
0.013915,0.073297,-117.72
-0.014062,0.069456,-114.54
-0.051362,0.094736,-116.6
0.037854,0.036068,-97.031
-0.073166,-0.057455,-114.75
0.0073626,0.026261,-63.156
-0.037069,0.045906,-106.06
-0.0031432,-0.0092873,-57.915
0.068777,-0.037511,-129.2
0.0095421,0.01699,-60.774
0.016625,0.064745,-71.127
-0.013677,0.097149,-124.95
0.047609,0.095844,-96.429
-0.048502,-0.043989,-114.74
0.012959,-0.016627,-63.327
-0.0026648,-0.0093597,-57.093
-0.026748,0.026053,-108.25
-0.084848,0.034099,-102.09
-0.024845,-0.005697,-108.68
-0.0088566,-0.024933,-99.196
0.0080762,-0.012407,-58.557
-0.056546,0.078514,-109.46
-0.038741,-0.0011351,-82.281
0.020799,0.06218,-70.862
0.00033169,0.0016916,-39.317
-0.034473,0.03459,-114.59
-0.038982,-0.086587,-120.03
-0.0044109,-0.0037316,-58.322
-0.015132,-0.033154,-119.76
0.034657,-0.0022467,-93.271
-0.059226,-0.037346,-112.69
-0.053208,0.092963,-122.17
0.059278,-0.08665,-75.607
0.051801,-0.029987,-129.82
0.064076,0.056773,-96.43
-0.02283,-0.016732,-117.75
-0.0067196,-0.044976,-110.1
-0.019215,0.01046,-63.151
-0.0082907,-0.11909,-112.37
0.00060649,0.00033313,-33.78
-0.061365,0.015012,-128.11
-0.019178,0.038118,-92.996
-0.025017,-0.07991,-112.93
-0.0067364,-0.012573,-89.97
-0.0047721,-0.0068778,-60.615
-0.041443,-0.040395,-119.32
0.059367,0.0736,-109.23
0.054941,-0.00072212,-118.61
-0.06755,-0.035546,-114.46
0.0020762,-0.0030372,-46.587
-0.020228,-0.070037,-113.08
0.030739,0.014274,-67.045
-0.012332,0.0037026,-62.684
-0.0079292,-0.011344,-90.767
0.0032123,0.00055851,-47.152
0.019202,0.041408,-111.71
-0.0099507,0.11755,-106.6
-0.063901,-0.06512,-110.36
-0.053324,-0.011128,-108.15
-0.023589,-0.036262,-125.6
-0.00025003,0.0022546,-41.467
0.069447,-0.00041996,-131.77
0.061288,-0.016405,-136.82
-0.0011199,-0.0046402,-47.957
-0.018121,0.085816,-108.89
0.072961,-0.0011375,-123.57
-0.0013848,-0.0076505,-56.312
-0.021763,-0.051314,-119.05
0.0091484,-0.12019,-96.73
0.0040749,-0.047065,-102.28
0.060968,-0.022051,-130.39
0.017559,0.010885,-67.404
0.044653,0.0065736,-111.39
0.00036596,-0.0067461,-57.305
-0.0027421,-0.0022078,-46.89
0.011488,0.057442,-71.903
-0.0081116,0.034127,-89.836
0.0019502,-0.0074273,-54.325
0.026669,-0.077155,-102.25
-0.028381,-0.00058431,-104.46
0.070377,0.002954,-129.61
-0.016238,-0.00098822,-93.406
0.0021394,-0.00063938,-43.787
0.026269,0.087509,-93.19
-0.024164,-0.038109,-125.73
0.029874,-0.042255,-120.83
-0.020158,0.012561,-64.336
0.010504,0.043055,-117.76
-0.050792,0.075628,-93.047
0.038616,0.093515,-109.77
-0.01865,0.015183,-63.79
-0.059186,-0.02782,-107.31
-0.014597,-0.025993,-98.129
-0.0034122,-0.053394,-110.24
0.0086552,0.00016163,-55.577
-0.025794,-0.010313,-109.97
-0.025088,-0.11216,-125.04
-0.025379,0.037262,-105
0.062056,0.07446,-111.77
-0.041359,0.051703,-119.33
-0.0075675,0.084776,-105.77
0.036359,-0.046179,-122.4
0.032257,0.015882,-67.52
0.0041298,-0.054895,-106.18
0.030957,-0.10212,-90.069
0.05147,0.04445,-73.487
-0.0048775,0.012645,-67.411
0.016046,-0.039412,-96.606
-0.064174,-0.055572,-113.3
0.011969,-0.029241,-111.5
-0.015528,0.048915,-71.765
-0.027807,-0.0090477,-108.86
-0.0033162,0.014594,-83.794
-0.029184,0.067043,-101.77
0.057046,0.034753,-75.172
-0.072921,-0.055333,-115.36
0.03996,0.07793,-110.92
-0.0028561,0.038722,-95.98
-0.054528,-0.0029219,-101.53
0.012356,0.0039163,-58.886
-0.00034546,-0.00051401,-31.135
0.032493,-0.026218,-123.76
-0.059523,-0.07306,-107.3
-0.0013861,-0.018867,-101.79
-0.027181,0.008677,-118.9
-0.0014171,-0.11682,-108.38
0.074793,0.060273,-111.74
-0.0036031,-0.10382,-111.18
-0.071947,0.047837,-111.48
0.01318,-0.037158,-107.13
0.065809,0.058359,-124.2
-0.021571,-0.01488,-116.68
0.070044,-0.016013,-123.09
0.035606,-0.048039,-116.24
0.0033758,-0.0060235,-53.503
0.040409,0.049987,-104.06
-0.014375,0.090189,-114.34
-0.020802,0.11291,-125.8
0.00054762,0.0083891,-52.892
-0.0011496,-0.026384,-100.09
0.063268,0.030774,-99.657
-0.048138,0.049162,-96.323
-0.040699,0.041495,-126.64
-0.0059972,-0.016087,-90.599
0.079588,-0.048205,-126.05
0.058273,-0.091461,-75.803
-0.027169,0.0034261,-117.81
-0.0043815,-0.0027677,-56.837
0.061248,0.082574,-108.25
-0.026354,-0.038005,-125.42
-0.017925,-0.010006,-107.15
-0.027987,0.0024467,-113.83
0.083176,0.01629,-129.97
0.086353,0.019049,-118.54
0.00075794,0.010829,-54.921
-0.044361,-0.10087,-115.33
-0.054761,-0.0080381,-103.35
-0.054185,0.064169,-102.87
0.040132,0.10048,-75.323
0.0028857,-0.0086566,-56.114
-0.080446,0.038945,-79.064
-0.0013079,-0.029385,-108
0.010981,-0.021848,-67.823
0.002106,-0.013006,-66.475
0.035637,-0.044464,-121.25
-0.0086626,-0.028507,-98.303
-0.024272,-0.096102,-114.32
0.0080766,0.0049209,-55.775
-0.06313,-0.044867,-113.54
-0.039376,-0.042683,-119.64
-5.13E-05,3.07E-05,-25.541
0.047736,-0.0060927,-97.792
-0.01818,0.0078423,-65.741
0.04887,-0.026875,-118.56
-0.040572,-0.012151,-109.92
-0.032105,0.071561,-102.35
-0.021132,-0.0085786,-109.45
0.043774,0.097482,-75.311
-0.0030419,-0.083441,-111.94
-0.082555,0.018505,-105.57
-0.00076756,-0.050805,-107.43
0.026318,0.092387,-129.84
-0.034437,-0.026351,-119.04
0.036859,-0.078223,-117.63
5.19E-06,0.0010657,-35.14
-0.079547,-0.055344,-113.2
0.0016218,-0.0088593,-55.949
-0.00401,0.019896,-75.978
0.030235,-0.047329,-107.89
0.06992,-0.0060592,-124.68
0.031153,0.011364,-66.983
-0.019751,-0.02364,-111.9
0.01084,-0.011274,-59.534
0.061194,0.072671,-110.46
0.024,0.0068869,-64.605
-0.019011,-0.032661,-121.65
0.0015519,-0.0056932,-49.864
0.0022574,-0.024693,-88.78
-0.0307,0.048264,-109.84
0.0016876,0.028763,-68.973
-0.025206,-0.063382,-116.12
0.029644,0.090408,-133.18
0.033524,-0.01239,-67.869
0.0057402,-0.094882,-109.53
0.057516,0.038909,-92.711
0.0022291,-0.12153,-121.88
-0.001265,-0.0017795,-42.035
-0.0589,-0.0090489,-103.22
-0.0036534,0.064605,-71.793
0.049702,-0.095106,-75.491
-0.041483,0.063224,-104.1
0.039127,0.020819,-69.281
-0.023111,-0.018,-118.36
0.0025208,-0.051048,-102.91
0.006702,-0.047318,-107.22
0.0061589,-0.0094292,-59.623
0.034382,0.034948,-102.83
-0.063664,0.038646,-112.51
0.027169,0.044246,-111.3
-0.026296,0.015521,-113.01
-0.031471,0.020144,-117.39
0.063106,-0.0098144,-132.29
0.046118,0.089614,-119.57
-0.023797,-0.085959,-115.65
-0.010634,0.008085,-61.722
-0.0094654,-0.0063213,-92.71
0.0085741,-0.00037752,-55.5
0.024239,-0.004867,-64.594
0.0044278,-0.0010179,-49.934
-0.014701,-0.0029819,-96.942
-0.087171,-6.56E-06,-118.08
0.012814,-0.012901,-60.882
-0.011879,0.053668,-69.15
-0.019474,0.083895,-105.3
-0.025985,-0.048381,-122.35
-0.04939,-0.014211,-110.45
-0.041032,0.073163,-76.144
0.057259,0.088752,-133.67
0.014003,-0.043642,-97.64
-0.048616,0.044243,-96.901
-0.0033954,-0.004327,-57.369
-0.072613,0.046331,-98.898
0.035452,0.096847,-109.22
-0.011314,0.11964,-109.14
-0.033896,-0.0088137,-108.86
-0.0064474,0.040811,-85.054
0.051998,-0.049759,-118.39
-0.031917,-0.061019,-118.85
0.008043,-0.1028,-108.75
-0.074132,0.055643,-123.2
0.038385,0.10789,-135.59
0.018069,-0.10703,-75.216
0.0027292,0.00098635,-45.997
-0.0074076,-0.0033389,-83.753
-0.032198,-0.0049588,-102.67
0.0047746,0.011663,-57.844
0.021334,-0.039087,-67.938
-0.031044,0.079255,-122.24
0.030523,-0.097875,-91.938
0.029222,0.0031565,-66.151
0.080597,0.014596,-125.53
0.057779,-0.010563,-131.65
-0.034899,0.018693,-114.75
0.025743,-0.094718,-97.144
-0.047613,0.10156,-102.43
0.011492,-0.043392,-112.9
0.022431,-0.05065,-113.7
-0.029833,-0.063191,-117.3
0.012664,-0.046561,-101.52
0.024873,0.068106,-132.4
0.017407,-0.069962,-72.65
-0.039681,0.081856,-106.94
-0.00039391,-0.071839,-112.62
0.021209,0.016691,-73.933
0.039073,0.02001,-69.225
-0.0069248,-0.051734,-114.19
-0.016584,0.037475,-66.988
0.018286,0.10807,-90.728
0.026735,0.021759,-101.76
0.040165,0.036505,-90.432
0.001347,-0.024956,-92.477
0.03045,-0.04443,-113.84
-0.01457,0.0026143,-64.764
0.036363,0.040213,-106.16
-0.056381,-0.041667,-114.8
-0.012154,-0.032189,-107.81
-0.048355,0.030249,-118.63
-0.047384,-0.080118,-119.6
-0.080489,-0.0132,-103.73
-0.070065,-0.0037066,-75.787
-0.013394,-0.019462,-91.716
0.056962,0.00093656,-121.36
0.0506,0.053228,-90.094
2.65E-05,-0.00039568,-26.809
0.035954,-0.055013,-95.539
0.024986,0.10951,-115.8
0.0016224,0.010362,-54.691
-0.01489,-0.018621,-99.893
0.07717,-0.040935,-119.96
0.016691,0.0093171,-70.974
-0.027156,0.0036679,-118.42
-0.03917,-0.063344,-118.06
-0.019005,-0.0049049,-110.06
-0.022942,-0.046205,-121.58
-0.045819,-0.010684,-109.37
-0.020787,0.043535,-100.4
0.031598,0.041641,-110.61
-0.016834,0.0014338,-65.699
0.004983,0.01082,-56.311
-0.077159,-0.046878,-110.68
-0.0062619,0.013176,-63.985
0.024782,0.023033,-107.83
-0.026973,0.090778,-121.24
-0.004559,0.01601,-70.361
0.01902,-0.060991,-97.563
0.078131,0.0027232,-117.33
0.036781,0.10328,-97.18
-0.03276,0.033783,-119.05
-0.013265,-0.026478,-96.899
-0.0075949,-0.019901,-103.82
0.050302,-0.050763,-118.7
-0.0083776,0.0099374,-61.451
0.0056193,0.016762,-65.948
0.060171,0.025861,-72.806
-0.019656,0.040881,-102.74
0.020971,0.010695,-72.124
0.019425,0.024319,-109.89
-0.047333,0.010148,-74.286
-0.014326,-0.0045005,-96.893
0.000333,-0.0022861,-41.551
8.80E-05,-9.50E-05,-23.611
0.033782,0.040243,-109.08
0.053439,0.085077,-99.678
0.0092648,-0.11434,-101.03
-0.013862,0.037296,-66.596
0.048227,0.0098515,-98.33
0.016756,0.035971,-104.36
-0.0020098,-0.061114,-107.98
0.0076475,-0.0034295,-54.961
-0.024619,0.0052612,-94.539
0.0015766,0.045971,-97.752
0.070558,-0.00068171,-128.43
-0.011304,-0.0090096,-99.149
0.033313,0.015886,-67.768
-0.0033464,0.11277,-94.307
-0.022367,0.0011749,-67.099
0.057983,-0.042159,-116.9
-0.0070636,-0.036046,-107.41
0.0057677,-0.05697,-103.83
0.057931,0.01661,-112.31
-0.059204,0.022419,-130.21
-0.030019,-0.034334,-119.99
-0.0021033,0.00026107,-43.307
-0.036864,-0.003194,-96.209
0.054161,0.071323,-102.06
-0.075428,-0.044821,-110.78
-0.05215,-0.0012028,-110.99
0.058898,-0.064339,-120.09
0.02987,0.015816,-78.337
-0.034501,-0.092374,-114.77
0.079894,-0.0084093,-125.07
0.035536,-0.059413,-106.02
0.032381,-0.020964,-70.447
0.022391,-0.0038534,-63.88
0.002644,0.12109,-112.05
0.0529,-0.029837,-131.64
-0.057533,-0.048575,-115.57
-0.0034406,-0.10687,-111.09
-0.02887,0.040583,-105.91
0.011361,0.029639,-66.751
-0.0094582,0.056193,-69.396
0.0019953,0.002442,-45.543
-0.01176,-0.022787,-94.415
0.033565,-0.047538,-112.64
0.021461,-0.038979,-67.915
-0.065987,0.021844,-129.13
-0.017845,-0.098211,-114.84
0.014537,-0.065206,-76.501
0.0045426,0.068514,-126.91
0.048948,-0.030279,-121.31
0.050366,-0.0099239,-124.7
0.024834,-0.047422,-85.07
0.030408,0.0051987,-66.538
-0.066707,-0.040044,-109.8
0.053987,-0.063998,-120.83
0.023753,0.012102,-74.699
0.013114,0.018749,-62.422
-0.018369,-0.017629,-111.16
0.017755,-0.0098708,-62.474
0.021276,0.060875,-70.745
-0.038243,-0.037564,-119.94
-0.02229,0.021571,-113.05
0.044583,0.081581,-122.82
0.0059851,-0.0053058,-56.259
0.035012,0.011645,-96.005
0.043886,0.092014,-122.44
0.078651,-0.001751,-121
0.01952,0.007307,-64.961
-0.014038,-0.021238,-91.556
-0.052733,0.088176,-125.7
-0.057201,-0.016553,-110.16
-0.018892,0.022575,-114.23
-0.0090033,0.0075374,-61.197
0.0078144,0.085512,-112.39
0.045226,-0.034265,-112.48
0.0039737,0.014563,-66.561
-0.013112,-0.0093636,-97.886
0.064744,0.0065746,-135.87
0.00039217,-0.0033389,-44.777
0.0081172,0.030437,-65.545
-0.072874,0.062873,-126.45
-0.0012974,-0.0024184,-43.694
0.070342,-0.017823,-124.24
-0.015366,0.09304,-113.63
0.0045778,0.010068,-55.654
0.018659,0.083142,-106.08
-0.002816,-0.0041774,-49.233
-0.0010996,0.0074146,-52.918
0.050606,0.067338,-118.07
0.050419,-0.065208,-116.22
0.087818,-0.017812,-134.11
0.06164,0.079208,-114.93
0.04328,-0.067254,-89.564
0.079445,-0.045097,-110.67
-0.0092397,0.0096407,-61.678
-0.057904,0.021744,-128.12
-0.023979,-0.032925,-126.42
-0.015593,-0.062043,-110.66
0.083987,0.0097173,-126.3
0.080136,0.0087237,-121.69
0.018982,-0.0093858,-62.921
0.0077732,0.0017569,-54.768
0.01642,0.01391,-62.554
-0.038892,0.063897,-100.49
-0.038391,0.0086012,-73.295
-0.029986,0.042852,-109.98
-0.06155,0.027303,-128.73
0.014281,0.033414,-65.915
0.064261,0.052924,-98.201
0.012065,0.098319,-111.77
0.024487,-0.016203,-65.519
0.070263,0.027827,-127.32
-0.00040333,-0.0031362,-44.245
0.015925,0.099537,-113.73
0.036787,0.032661,-92.126
-0.0056081,-0.0099174,-64.182
-0.024853,-0.061825,-116.76
-0.0034256,-0.017873,-100.02
-0.02247,0.10756,-111.74
-0.047908,-0.060101,-116.21
-0.0077127,-0.01433,-91.972
0.0055447,0.024127,-62.238
0.043736,0.0091202,-120.65
0.020412,-0.022335,-65.193
-0.059358,-0.0070998,-101.18
-0.001601,-0.012184,-65.847
-0.067022,-0.023465,-113.83
0.00072609,-0.035806,-111.55
-0.013953,0.0053599,-67.912
0.022214,0.0083741,-64.068
-0.031188,0.11017,-131.91
-0.015271,-0.013766,-109.05
0.081343,0.0046054,-116.5
0.014261,-0.003613,-60.049
0.023709,0.047519,-98.62
-0.076352,-0.048242,-107.86
-0.0051247,0.01498,-65.399
-0.031203,-0.08561,-115.29
-0.031772,0.068351,-111.01
-0.050114,-0.057513,-115.3
-0.0027549,0.021045,-79.5
-0.025179,-0.029118,-122.82
-0.060472,0.027006,-128.68
-0.025547,0.036471,-107.79
-0.0059249,0.028773,-97.972
0.073662,-0.039901,-123.83
-0.038117,-0.066896,-117.37
0.060453,-0.012555,-139.03
0.0012341,0.0033769,-45.794
0.046008,0.048137,-95.441
0.0045012,-0.003126,-53.336
-0.021348,-0.084925,-114.12
0.079549,0.052626,-107.59
-0.021744,-0.080188,-111.64
-0.057595,-0.046225,-115.21
-0.014149,-0.067791,-109.2
-0.059181,0.083052,-109.54
0.0041609,0.010076,-55.446
0.013989,0.10967,-98.13
-0.036779,-0.032785,-119.3
0.026311,0.019385,-103.34
0.0065792,-0.104,-111.44
-0.0012314,-0.0027259,-44.274
0.017774,-0.010225,-62.528
0.0339,-0.037071,-128.16
-0.013713,0.10767,-117.24
0.043179,0.06582,-112.56
-0.04778,0.083647,-132.51
-0.030335,0.027673,-103.69
0.0058993,0.0083274,-55.447
0.0021624,0.0020648,-45.419
-0.046227,0.00090944,-109.72
0.040339,0.027062,-69.874
-0.040296,-0.078677,-126.16
0.018545,-0.096075,-120.93
-0.064481,0.016837,-125.07
-0.068901,0.010513,-114.59
-0.010999,-0.0376,-116.99
-0.038586,0.04881,-107.03
0.071262,0.017661,-121.52
-0.013588,0.0072118,-67.89
0.042174,0.044703,-98.306
-0.03856,-0.10263,-116.8
0.02615,-0.039496,-87.971
-0.019057,-0.018565,-112.45
-0.024532,-0.10859,-105.37
0.010766,-0.016082,-70.063
0.073104,0.069312,-114.87
0.064237,0.012748,-124.03
0.043729,-0.0255,-72.953
0.015941,0.026436,-106.67
0.009149,-0.0089288,-57.869
0.0085157,-0.011287,-58.344
0.065242,-0.021445,-125.25
-0.011815,0.038327,-66.551
-0.003544,0.044871,-93.829
-0.018768,0.042789,-107.94
0.074598,-0.010101,-123.15
0.023651,0.06813,-134.31
0.013158,-0.010734,-60.546
-0.0053812,0.0081874,-59.26
0.0011226,0.029725,-69.284
0.006462,0.0065725,-54.988
0.015462,-0.0051557,-60.856
0.0122,0.014983,-61.151
0.0067863,0.03482,-65.802
-0.032595,0.062375,-113.74
-0.014987,0.090602,-113.22
0.021117,-0.055444,-115.86
0.050792,0.04711,-73.62
-0.0018412,0.037398,-69.605
-0.02492,-0.011274,-110.68
-0.031596,-0.018721,-115.24
0.016734,-0.029711,-66.765
-0.0021229,0.05006,-71.25
-0.021732,0.046242,-91.19
0.016523,0.017081,-63.168
0.033182,-0.1023,-94.979
0.040528,-0.083476,-105.26
-0.031696,0.10743,-134.85
0.046181,-0.079263,-74.249
-0.02021,0.0086572,-65.403
0.00091578,0.073275,-110.25
-0.0064511,-0.065143,-106.73
-0.068042,-0.022742,-112.59
0.077675,0.018553,-121.14
0.032102,-0.010784,-67.198
-0.069333,0.03276,-108.76
-0.039339,0.067988,-89.901
-0.05801,0.031948,-112.3
-0.017873,-0.015637,-113.79
-0.00097649,0.016437,-97.624
-0.023518,-0.016639,-118.36
0.010888,0.0045517,-57.952
0.027298,0.028802,-110.32
0.082707,0.035426,-114.25
0.011886,0.022385,-62.991
-0.017772,-0.024535,-113.74
-0.058985,-0.037731,-113.23
0.011821,-0.0075027,-59.137
0.069257,0.042458,-119.38
-0.035687,0.079494,-116.47
0.048693,0.073412,-109.48
-0.012788,0.10798,-115.82
0.076765,0.028944,-130.87
-0.00070448,0.0016428,-39.894
-0.043664,-0.032879,-118.08
0.069127,0.015105,-127.59
0.0057975,0.005611,-53.905
-0.021321,-0.0059776,-109.82
0.023722,0.045158,-100.59
-0.015521,-0.052514,-114.5
-0.013107,-0.10663,-113.12
0.023776,0.006318,-64.497
-0.0097353,-0.0075633,-95.904
0.0062965,-0.027457,-71.523
0.0013975,-0.03119,-119.25
0.0014393,-0.0094735,-56.421
-0.059588,0.012164,-117.37
0.035869,-0.041506,-126.32
-0.060055,-0.017924,-108.36
0.036916,0.032882,-92.544
0.0002258,-0.034339,-114.89
0.044507,0.020997,-70.272
0.075934,0.045933,-120.15
-0.060752,-0.040401,-113.48
-0.026925,0.048192,-86.132
-0.048087,-0.0868,-118.8
0.082277,-0.0069199,-125
-0.020259,-0.048059,-119.46
0.0042336,-0.039264,-103.18
-0.022297,0.027706,-114.65
-0.02061,-0.014022,-115.12
-0.013205,-0.022299,-93.141
-0.022126,0.031938,-109.75
-0.023941,0.011817,-115.15
-0.051664,-0.097306,-117.22
0.040625,0.023757,-69.726
-0.025835,0.076353,-128.69
-0.011713,-0.010079,-97.097
-0.037431,-0.018542,-112.61
-0.01361,0.006515,-67.904
0.024767,-0.035526,-90.949
0.053664,6.57E-05,-113.11
0.066917,-0.048685,-118
-0.01115,0.10947,-114.49
0.012958,0.00052243,-59.072
0.031448,-0.053256,-88.44
0.0057823,0.046563,-107.13
-0.026864,0.0058562,-119.88
0.023054,-0.085639,-101.61
0.058794,0.088101,-119.29
-0.00058862,0.043339,-91.693
-0.041038,-0.026522,-117.14
0.025449,-0.09043,-92.44
0.050665,0.048031,-74.118
0.021872,-0.011997,-64.268
-0.011905,-0.074429,-127.97
0.010735,-0.03164,-118.66
-0.0074198,0.012342,-61.007
0.055882,0.053219,-94.358
-0.0029066,-0.077857,-116.52
-0.045857,-0.009685,-108.36
-0.06205,-0.011977,-105.75
-0.037295,0.018779,-112.19
-0.014793,-0.0076204,-102.59
-0.022398,-0.1119,-122.03
0.0014197,0.0017679,-42.737
0.017281,-0.065629,-75.676
0.0047286,-0.12087,-115.57
-0.014316,-0.0064407,-102.33
-0.0077856,-0.06052,-107.46
0.036392,0.0075354,-100.8
0.012544,-0.11283,-101.33
0.011955,0.057555,-72.22
-0.058231,0.033162,-109.31
0.031095,0.013719,-67.1
-0.0045582,-0.042072,-109.39
-0.083443,-0.015394,-107.03
0.023317,0.082287,-90.931
0.035491,-0.088687,-89.744
0.021059,0.052131,-105.52
-0.0043359,-0.068769,-108.39
-0.026417,-0.08112,-115.04
0.05775,-0.021986,-132.25
-0.016472,0.020539,-118
-0.026887,-0.0031668,-101.98
-0.036948,-0.030208,-119.33
-0.020356,0.11311,-129.27
-0.037648,0.059853,-107.74
-0.02661,0.074493,-124.31
-0.082438,-0.026577,-112.21
0.044858,0.10518,-105.56
0.037559,-0.0014032,-88.484
0.056197,-0.053866,-126.18
-0.024331,0.043273,-91.565
-0.059466,-0.015891,-110.59
0.0084794,-0.00078736,-55.42
0.044467,0.057772,-99.524
-0.02555,0.0019917,-107.09
-0.019842,0.0096177,-64.617
0.023224,-0.0027705,-64.162
-0.082916,0.036367,-99.994
0.030276,-0.086372,-95.384
-0.041042,0.06547,-98.302
-0.086936,0.0212,-104.92
0.06189,-0.0078393,-128.15
0.017779,0.0063125,-65.399
0.032469,-0.044464,-115.03
-0.04041,0.017451,-108.51
0.042161,0.0025624,-99.269
-0.083872,0.020774,-107.27
0.052503,-0.013005,-124.74
-0.0016122,-0.019377,-101.79
0.086555,-0.010303,-125.91
-0.036931,-0.053955,-122.2
0.035146,-0.081438,-123.78
0.047769,-0.029651,-113.14
0.05926,-0.026342,-125.33
0.017018,-0.098076,-118.5
-0.017698,0.011694,-62.696
0.0070421,-0.028877,-97.469
-0.014008,0.069633,-114.47
0.0048258,-0.019434,-78.257
0.025095,0.073095,-126.12
0.061331,0.032176,-98.592
-0.004487,-0.016157,-91.898
-0.012351,0.048352,-69.026
-0.01268,-0.019435,-93.99
-0.023329,0.013342,-111.96
-0.024326,-0.076526,-115.71
-0.016157,-0.090109,-119.62
0.0018066,0.043095,-84.988
0.052166,-0.017543,-111.64
-0.012795,-0.011759,-88.638
-0.016103,0.02091,-117.82
-0.0046036,-0.0014767,-56.781
-0.014899,-0.0020261,-96.402
-0.071404,0.0023344,-77.568
0.0021524,0.0070122,-53.531
-0.0083513,0.0020387,-74.268
0.0040715,0.052486,-69.066
0.00085887,-0.00083806,-37.479
-0.013449,-0.01031,-93.468
-0.043767,-0.10355,-115.47
-0.047055,0.017871,-72.851
0.039717,0.097562,-75.105
0.040177,0.10522,-134.19
4.35E-05,-0.01489,-93.878
0.00044194,0.00030475,-31.637
0.0006737,0.0014688,-39.258
0.085068,0.027833,-124.93
-0.010471,-0.041442,-115.27
0.021137,0.045869,-104.3
0.017859,0.046588,-116.4
-0.0068054,0.023192,-66.334
-0.0021511,-0.057142,-108.31
-0.0064876,0.083576,-94.388
-0.039385,-0.010454,-109.18
-0.036542,-0.011641,-109.59
0.019926,-0.0076314,-63.133
-0.026186,0.098402,-126.05
0.047192,-0.094902,-75.332
0.016644,0.031205,-110.66
0.021829,0.1143,-125.07
0.048915,-0.085447,-74.843
-0.042647,-0.081592,-124.52
0.0040067,0.078198,-112.2
0.071352,-0.03168,-135.95
0.0034867,-0.0033128,-49.464
-0.049222,-0.027208,-114.01
0.076305,-0.062666,-108.93
0.016493,0.021799,-64.066
-0.0019678,-0.012633,-70.572
-0.01236,0.024336,-81.787
0.028422,-0.0080198,-66.067
-0.0086626,-0.066833,-107.82
-0.0256,0.010004,-115.64
0.060026,-0.028986,-125.83
0.0035867,0.052773,-69.602
-0.076061,-0.0032461,-96.981
0.021867,-0.0065742,-63.814
-0.032281,0.08974,-120.59
0.0026986,0.10033,-106.61
0.0040398,-0.030534,-114.99
0.050233,0.05788,-121.49
0.058205,-0.017967,-129.46
-0.016781,-0.092806,-117.33
0.0578,-0.047938,-130.55
-0.082603,0.047189,-99.127
-0.010106,-0.092657,-117.42
0.07295,0.041916,-128.81
-0.021515,0.031144,-110.44
0.024935,0.092555,-124.4
-0.02037,-0.11469,-125.18
-0.015676,-0.019533,-97.287
-0.025938,0.037553,-106.52
-0.089584,0.0031635,-113.57
0.03915,-0.052296,-115.26
-0.0013645,0.0012859,-41.28
0.003489,-0.11642,-103.92
0.0036345,0.0045061,-51.1
0.021124,-0.11429,-136.5
0.024802,0.03789,-115.78
0.0744,-0.024294,-127.57
0.044799,-0.089371,-95.476
0.018468,0.053005,-108.14
0.0051449,-0.008487,-58.233
-0.043995,0.0055975,-115.08
-0.022455,0.069938,-73.333
-0.020442,0.068176,-94.789
0.048438,-0.026,-116.63
-0.048418,-0.048989,-117.42
-0.017091,0.041507,-96.878
-0.0028539,-0.0029514,-47.919
0.0072714,0.0043686,-54.849
-0.07213,0.070776,-119.2
-0.0032033,0.031669,-94.237
0.0034987,-0.0024072,-48.767
0.066367,-0.0024898,-136.84
-0.013293,-0.039061,-120.46
-0.068216,-0.0099112,-110.13
-0.051196,-0.06551,-112.03
0.00043753,0.0033885,-44.993
0.069281,-0.027746,-135.98
0.056595,0.080592,-106.04
0.067453,0.072018,-113.56
-0.083762,-0.012201,-100.92
0.01927,-0.10455,-77.862
-0.015777,-0.099373,-116.16
0.079439,-0.027015,-125.15
-0.043071,0.037115,-125.78
0.066497,0.058312,-119.6
0.0027192,0.025345,-68.71
-0.041311,-0.077467,-124.25
