lats,lons,RSSI
0.017804,-0.11272,-134.29
-0.0024476,-0.0021468,-46.11
-0.076076,0.039448,-78.653
-0.026001,0.027769,-109.41
-0.057793,-0.019585,-110.56
0.085461,-0.009716,-124.78
0.0081124,-0.0032699,-55.388
0.056692,0.032716,-92.491
-0.021684,-0.040672,-125.1
-0.0098949,0.0024036,-61.39
0.025038,0.049319,-91.145
0.022247,-0.047396,-115.49
-0.057919,-0.072324,-107.71
-0.059102,0.007705,-99.772
-0.0024474,-0.033634,-117.93
0.017126,0.076498,-90.244
0.02115,-0.073106,-107.38
-0.079137,0.021269,-114.44
-0.0044121,0.10711,-95.293
-0.024466,0.023796,-115.07
0.014133,0.048286,-107.97
-0.071886,0.01024,-120.79
-0.081986,-0.0176,-111.89
-0.077913,0.0030965,-101.29
0.042859,0.018266,-69.857
0.047008,-0.031825,-97.016
-0.04764,-0.092095,-118.86
-0.0021409,0.019989,-86.647
0.010116,-0.043422,-105.51
0.00054151,-0.031533,-117.15
-0.013231,0.099361,-117.37
-0.0062901,0.00069638,-72.75
-0.0032046,0.033893,-70.816
0.04774,0.019725,-70.769
0.011003,0.073789,-111.6
0.030884,0.027199,-98.008
-0.022821,-0.0059433,-109.56
-0.03693,0.0086387,-91.812
-0.027143,-0.02847,-121.44
0.0073708,-0.0061563,-56.282
-0.0097506,-0.0089999,-97.991
0.01552,0.071145,-122.22
-0.043652,0.053655,-113.4
0.045587,0.081654,-123.64
-0.014702,0.057417,-103.53
0.018975,-0.027156,-65.634
0.011422,0.0137,-62.779
0.0040477,-0.0022823,-49.721
-0.012072,0.022075,-93.535
-0.032387,0.0085742,-114.43
0.047832,0.024204,-114.95
0.045496,0.031882,-123.46
-0.043509,0.074152,-75.61
-0.052631,0.009329,-115.14
-0.0096058,0.0035188,-59.556
0.056114,0.017697,-110.58
0.0060712,0.0030507,-53.081
-0.026216,-0.026867,-123.23
0.01663,0.026743,-110.88
-0.0024765,-0.090086,-110.69
-0.0055277,-0.0032382,-59.839
0.056802,0.05082,-99.073
0.015463,-0.020489,-63.575
-0.019385,0.010065,-63.472
-0.00058157,0.0012274,-37.645
0.010087,0.0085733,-58.334
-0.018777,-0.0019255,-97.873
-0.0066039,-0.024462,-103.11
0.075329,0.041969,-130.75
-0.023227,-0.012426,-112.97
0.0083083,-0.003636,-55.657
-0.052002,-0.06411,-111.87
0.059792,0.0072472,-128.43
0.0036866,-0.074333,-105.42
-0.030876,0.0021686,-109.31
-0.042558,-0.061073,-119.13
0.021002,0.00039708,-63.256
-0.022735,-0.021392,-115.05
0.028081,-0.021127,-66.947
0.013269,0.019301,-62.604
-0.050773,-0.045454,-117.72
-0.021511,0.084606,-96.951
-0.00075721,0.00066016,-36.046
0.025462,0.026235,-112.91
-0.019937,-0.011163,-111.46
-0.071594,-0.057828,-114.8
-0.004519,-0.092564,-110.97
0.013605,-0.042313,-104.66
0.041205,-0.062113,-95.755
-0.052576,0.046523,-89.151
0.053095,-0.00037695,-116.37
0.083598,-0.030183,-119.88
-0.026265,-0.088082,-117
-0.034596,-0.045781,-122.19
0.0026303,-0.01088,-57.719
-0.059959,0.070884,-119.3
-0.0066062,0.030005,-99.862
-0.038095,0.022864,-106.63
-0.029225,-0.0075177,-108.19
0.047222,0.066313,-117.3
0.035952,0.084705,-132.62
-0.061195,0.051819,-128.6
0.06362,-0.063015,-114.61
-0.0043957,0.0088201,-61.85
-0.028238,-0.071647,-115.1
0.014256,0.057983,-109.36
0.029478,0.0087409,-66.402
0.042164,0.04329,-97.62
0.015888,-0.037019,-96.224
-0.012933,0.018053,-62.32
0.013001,0.026597,-64.256
-0.0037852,0.010848,-69.21
-0.0052944,0.016782,-71.072
0.028736,-0.0037624,-66.019
0.011883,0.070477,-113.03
0.0028915,-0.018281,-101.72
-0.002848,-0.006569,-58.357
-0.00069241,-0.00013778,-33.795
0.060267,-0.047199,-126.52
0.023893,0.076409,-111.79
-0.0068216,0.011384,-64.918
-0.056885,0.041594,-114.69
0.010424,-0.013738,-61.87
-0.010755,0.001417,-78.331
0.023477,-0.076526,-103.77
-0.001492,-0.017493,-100.35
-0.0019202,-0.0065343,-57.415
0.012131,0.00046334,-58.498
0.00095923,0.0012441,-39.601
-0.010881,-0.01767,-98.07
-0.0041712,-0.0065137,-59.748
0.0033896,0.00043522,-47.576
-0.021596,0.023418,-106.99
0.030739,0.046982,-109.79
-0.023815,0.035379,-106.44
0.057521,-0.092791,-75.829
0.037613,-0.01647,-86.662
-0.013617,0.00033706,-83.714
0.069654,-0.0090133,-127.03
-0.010654,-0.088946,-119.96
0.007815,0.0013866,-54.769
0.014677,0.05366,-95.369
-0.023252,0.01671,-115.51
0.024337,0.036954,-116.73
-0.010074,-0.0505,-111.69
-0.055295,-0.074992,-111.02
0.00015019,0.085995,-122.77
0.001101,0.00089793,-39.325
0.00013212,0.0029838,-43.784
-0.02131,0.00054322,-65.378
-0.051544,-0.020843,-109.6
0.065383,-0.069844,-114.09
-0.026392,-0.019488,-118.71
0.021559,0.045317,-101.32
-0.0080027,0.005313,-58.531
0.029838,-0.077068,-98.541
0.038668,0.070512,-92.758
0.040495,0.077859,-108.13
0.052495,0.089981,-112.77
-0.0029029,-0.0042483,-49.433
0.068591,0.029529,-121.41
0.01948,-0.050292,-122.58
-0.023397,0.012296,-111.48
0.0035375,-0.0025873,-48.973
0.070065,-0.014014,-123.53
-0.073416,0.045766,-93.738
0.067166,0.025505,-126.91
-0.062175,-0.057407,-113.05
-0.014238,-0.037184,-122.79
-0.0067009,-0.021407,-105.32
0.031262,-0.018198,-83.744
0.018274,0.019006,-64.062
0.0014089,0.0017839,-42.736
-0.022029,0.019602,-114.82
0.0034345,-0.028864,-105.45
0.018099,0.0028273,-62.024
-0.030722,0.0082019,-115.41
-0.044018,-0.026886,-115.87
0.009485,0.0080025,-57.784
0.013438,0.014805,-61.588
-0.038339,-0.029014,-118.01
-0.030748,-0.026836,-120.32
-0.051918,-0.055252,-113.99
0.024872,0.014111,-76.059
-0.065266,0.042909,-106.59
-0.053851,-0.083837,-118.01
-0.028425,0.084683,-118.13
-0.02552,-0.02146,-117.69
0.064691,0.00043836,-134.09
0.00087366,0.0039101,-46.474
0.012803,0.07284,-114.04
-0.0098892,-0.0027011,-95.458
0.0045469,0.00025439,-51.52
0.0039362,0.0040922,-51.125
0.00064298,0.0030673,-44.355
-0.080121,0.041918,-78.938
-0.039765,0.034442,-101.6
0.067449,0.011814,-130.33
-0.053039,-0.00097289,-110.74
0.065117,-0.017932,-131.83
0.024422,-0.020457,-65.973
0.067022,-0.049282,-116.57
0.018049,0.054854,-101.62
0.0048126,0.012355,-61.527
0.0023718,-0.098716,-106.8
0.042112,-0.057765,-112.83
0.017182,-0.040201,-86.958
-0.044159,-0.063786,-112.96
-0.032227,-0.026301,-119.48
-0.0037838,-0.0044809,-57.886
0.044385,-0.038217,-118.9
-0.02686,-0.0011966,-105.91
-0.034695,-0.016711,-111.69
-0.027279,-0.06095,-117.22
-0.019071,0.028415,-108.07
-0.0035203,0.017273,-83.363
-0.068679,0.076811,-113.49
0.0087377,-0.0055927,-56.534
-0.025738,-0.02099,-119.3
-0.0019076,0.0038275,-47.497
-0.076216,-0.044223,-110.08
-0.00018454,0.04537,-88.809
0.0003387,-0.12027,-108.39
0.048369,-0.0094822,-111.95
-0.047491,-0.023826,-113.65
-0.00052945,0.022835,-90.043
0.018783,0.0064579,-63.964
0.022044,-0.050947,-115.93
0.016799,0.014019,-62.716
0.084255,0.00019926,-128.95
0.015462,-0.026511,-68.114
0.072323,-0.06227,-112.06
-0.031818,0.089218,-117.7
0.0092024,-0.040652,-88.083
-0.00032284,-0.0025906,-42.578
-0.00022239,-0.041463,-110.2
-0.032116,0.017286,-117.62
-0.0078966,0.003831,-63.54
0.058794,0.087088,-111.9
-0.01157,-0.017005,-96.83
-0.014654,0.002848,-65.329
0.04451,-0.013397,-84.43
0.045378,-0.0074116,-88.424
0.00097819,-0.006118,-56.269
0.023882,-0.030814,-120.23
0.0068404,-0.07051,-109.62
0.033867,-0.11201,-75.823
0.039111,-0.0017381,-83.266
0.048512,0.053517,-90.671
0.001474,-0.00020321,-40.458
0.011175,-0.01076,-59.562
0.080887,-0.0017353,-120.42
0.00046335,0.0056041,-49.239
0.00080322,-0.0033965,-45.252
-0.02915,0.057639,-96.306
-0.025541,-0.022809,-120.22
0.015464,0.016554,-62.708
0.081182,-0.0058729,-124.31
-0.059378,0.021274,-130.73
-0.033086,-0.0063976,-105.54
-0.032333,0.021616,-117.47
-0.0071821,0.02295,-68.146
0.019933,0.010445,-72.735
-0.0134,-0.10597,-114.33
0.081322,-0.021439,-130.61
0.038266,-0.079774,-126.81
0.021712,0.0018747,-63.562
0.040949,-0.044415,-123.56
0.015586,0.012587,-61.989
0.00018163,0.015448,-103.76
0.034227,-0.069679,-103.67
0.080491,-0.020515,-133.93
0.060605,0.040324,-74.683
-0.037935,-0.085861,-121.56
-0.019922,-0.0048709,-110.03
-0.034215,-0.0084407,-108.31
-0.0020304,-0.050833,-107.3
0.074761,-0.052307,-108.01
0.0026577,-0.012322,-61.129
0.045722,-0.018768,-83.658
-0.050991,-0.030829,-113.58
-0.011484,0.03034,-70.3
0.017177,-0.0062368,-61.814
0.0055187,-0.049097,-109.67
0.020541,-0.034254,-67.246
0.013217,-0.0082597,-60.08
0.047157,-0.088036,-105.02
-0.027551,0.038466,-107.16
-0.017486,0.077978,-106.4
0.00052114,0.025576,-87.887
-0.025212,-0.046024,-122.76
-0.0043772,0.0013453,-49.858
-0.034097,-0.03885,-119.76
0.01627,0.02433,-64.504
-0.059645,-0.020409,-111.18
0.038766,0.074374,-89.206
-0.017884,-0.041013,-122.68
-0.041106,0.039068,-124
0.06537,0.010767,-133.01
0.051867,0.024777,-110.05
0.012307,0.068699,-88.582
-0.0056107,0.0040189,-61.785
0.0059452,0.044794,-111.52
0.0022376,-0.0027438,-46.491
0.032525,0.022483,-74.288
-0.0015141,-0.079974,-113.63
0.0013045,-0.069923,-106.56
-0.06588,0.078328,-116.57
-0.017168,-0.04841,-117.37
0.061514,0.045077,-102.86
-0.027887,0.058049,-92.947
-0.001625,-0.0013248,-42.373
-0.00077833,-0.062278,-108.31
-0.032956,0.021674,-117.8
0.019218,-0.0062741,-62.731
-0.014096,0.020538,-109.61
-0.00774,-0.05228,-113.61
0.04546,0.093517,-113.72
0.0029613,-0.038587,-109.17
0.023013,-0.015078,-64.963
-0.0087478,-0.042616,-111.97
-0.012066,0.058469,-99.182
0.054105,-0.066641,-117.79
0.0034948,0.02816,-65.112
-0.0019979,-0.00017828,-42.84
0.024138,-0.016605,-65.461
-0.023097,-0.018386,-117.65
0.0010051,-0.10042,-107.19
-0.0095641,0.010383,-60.798
-0.073254,-0.00085036,-75.792
0.046334,-0.083953,-74.574
-0.0044042,-0.066964,-107.43
-0.00083705,-0.0019482,-41.243
-0.0023645,-0.061661,-107.71
-0.06385,-0.0087698,-102.27
-0.062183,-0.011367,-105.17
0.07545,0.037402,-131.08
0.017634,-0.081879,-101.27
-0.0098372,-0.11317,-105.85
0.0007892,0.00078465,-37.065
-0.072241,0.019846,-123.82
0.0026569,0.0021113,-46.721
0.0013928,-0.062733,-107.14
0.058658,-0.0045813,-126.34
-0.04697,-0.066096,-115.53
0.0067037,-0.03282,-101.19
0.054202,-0.0025153,-122.69
-0.017142,-0.10552,-111.99
0.031492,0.065638,-116.94
-0.026655,-0.088486,-116.07
-0.035372,0.035746,-107.63
-0.035922,-0.0069111,-105.87
-0.018998,-0.10352,-111.41
-0.056119,-0.040678,-115.33
-0.057067,0.06433,-102.34
-0.00030757,-0.001229,-36.453
-0.0045735,0.009836,-62.827
-0.017055,-0.061887,-111.73
-0.05984,0.065457,-111.78
0.006953,-0.030741,-109.12
0.059033,0.050267,-96.404
0.057185,0.0062298,-124.54
-0.042112,-0.067264,-115.47
0.032546,-0.099535,-94.606
-0.043067,-0.072953,-116.48
0.018537,0.0021069,-62.204
-0.0015797,0.0048126,-48.637
-0.013223,-0.0053872,-99.097
-0.057675,-0.039305,-114.52
0.0071689,-0.012278,-58.079
-0.015879,-0.016114,-109.97
0.012786,-0.05238,-92.141
-0.0026347,0.056457,-106.04
0.0044803,0.0090831,-54.969
0.0089961,-0.06041,-97.984
-0.0064543,-0.0032232,-67.332
-0.0053536,0.018908,-79.16
-0.049453,-0.061555,-115.87
-0.020196,-0.030145,-121.47
-0.021521,-0.022996,-109.71
0.059993,0.057801,-96.237
0.088268,0.0040051,-139.41
-0.027002,-0.11197,-123.3
0.05178,0.0038305,-94.653
-0.00053609,-0.02838,-107.37
-0.024919,0.011236,-115.25
-0.051865,-0.042324,-115.51
0.011816,0.06792,-88.099
0.017339,0.0063311,-66.844
0.049273,-0.095658,-75.5
-0.014856,0.035589,-66.412
-0.0084479,-0.014165,-92.822
0.028948,0.007904,-66.214
0.0082691,-0.008008,-57.458
0.06898,-0.010557,-127.03
0.047006,-0.072495,-91.161
-0.036557,0.051473,-106.88
-0.0024135,-0.0090589,-56.394
0.015462,-0.010639,-61.597
-0.056036,-0.056067,-113.93
-0.02032,-0.033028,-124.32
0.040011,0.086538,-94.095
0.008941,-0.010905,-58.429
-0.02313,0.078889,-117.17
-0.0079803,0.020473,-77.893
0.035603,-0.0032907,-85.149
0.030355,-0.0037703,-116.24
-0.081477,0.021224,-111.13
0.043584,-0.083243,-74.342
-0.03705,0.057843,-104.21
0.023033,-0.10056,-102.71
0.00036803,-0.026294,-97.885
0.0041796,-0.0055083,-55.197
0.04126,-0.060738,-100.17
0.012528,-0.062835,-92.077
-0.045576,-0.012637,-110.63
-0.022815,-0.003905,-105.76
0.065737,-0.053475,-117.24
0.016468,-0.097611,-115.83
0.0010358,-0.0014489,-40.369
0.016696,0.053137,-106.29
-0.0092101,0.1141,-107.9
-0.023459,-0.045848,-121.97
0.023559,-0.098355,-106.15
-0.0084265,0.064105,-115.79
-0.036175,-0.019833,-113.91
0.00016575,-0.0029625,-43.651
0.035426,-0.038319,-130.75
0.032893,-0.0969,-96.579
0.078606,0.030051,-128.71
-0.0071326,-0.033307,-106.89
-0.003149,0.015563,-86.667
1.10E-05,6.21E-06,-37.829
-0.028365,0.0048927,-118.26
-0.040667,0.033615,-104.26
-0.040621,0.084494,-106.58
-0.044331,-0.055777,-116.71
-0.045551,-0.092298,-125.08
-0.067317,0.012999,-106.27
0.014996,-0.0029602,-60.426
0.0044853,0.11707,-105.19
0.031111,-0.0048921,-112.05
-0.011363,-0.071118,-106.97
0.064975,0.013848,-123.8
-0.040923,0.090219,-108.81
0.019507,0.030796,-119.27
0.041423,-0.0057747,-105.98
0.0019001,-0.020129,-100.3
-0.035545,-0.030087,-119.54
-0.035202,0.028515,-107.93
-0.008609,-0.010298,-88.144
-0.053919,0.027179,-130.78
-0.035433,-0.097858,-116.64
0.002001,-0.051902,-102.28
-0.014993,0.0067986,-69.357
0.0095999,-0.03343,-111.87
0.0015967,0.0068082,-52.897
-0.00042593,0.0072937,-52.672
-0.0023976,-1.53E-05,-44.405
-0.023479,-0.058903,-116.76
0.043719,-0.034565,-116.08
-0.015162,-0.030838,-109.2
-0.039315,0.074727,-92.307
-0.050351,0.044955,-93.527
-0.062186,0.077318,-103.52
0.026446,0.046939,-106.01
-0.045318,0.014622,-93.32
0.039539,-0.079741,-111.32
0.048111,-0.024349,-112.73
0.011433,0.091924,-106.62
-0.080211,-0.027479,-111.86
-0.015734,0.014187,-62.417
0.016863,0.070357,-125.64
0.041868,0.0015552,-87.972
-0.017086,0.071318,-109.87
0.011649,0.019023,-62.042
-0.015904,0.079514,-108.67
0.0012858,-0.0011877,-40.78
-0.013909,0.020134,-106.98
0.081142,-0.018127,-136.51
-0.06739,-0.020676,-111.57
0.01474,0.061722,-111.68
0.0038375,0.0064972,-54.447
-0.013902,0.015346,-61.887
0.00049501,-0.001299,-37.544
-0.033278,-0.10852,-117.06
-0.074401,-0.010949,-105.21
-0.0097441,0.05251,-68.853
0.032341,0.11227,-118.58
0.048756,0.070637,-115.09
0.032183,0.040472,-110.25
-0.011106,0.0051632,-60.339
0.016127,0.013808,-62.424
-0.011938,-0.099739,-113.72
-0.028139,-0.010123,-109.3
-0.0040067,0.089658,-117.31
-0.0091949,-0.014942,-88.314
0.06355,-0.022997,-123.65
-0.0015176,-0.0061978,-56.879
-0.016255,-0.084015,-121.09
-0.0064063,0.012002,-66.702
0.038147,0.10803,-135
-0.005436,0.071734,-100.2
-0.013538,0.027181,-67.45
-0.01453,0.048704,-70.744
-0.073798,-0.053281,-113.77
-0.04518,-0.0090582,-107.74
0.0031911,0.0064909,-53.84
0.044579,0.052857,-96.561
-0.037498,0.020298,-110.11
-0.010933,0.010084,-64.214
0.042025,0.075261,-117.42
-0.047745,0.0023909,-112.02
0.0071272,-0.0046221,-55.735
0.080759,0.0080948,-121.16
-0.066026,0.056278,-126.83
0.0023988,-0.0060287,-56.061
-0.048593,-0.041686,-115.83
0.017827,0.10544,-101.82
-0.031219,-0.0024406,-98.835
-0.00091672,0.081056,-92.652
0.027192,-0.041271,-103.77
-0.0073462,-0.053415,-111.95
-0.0014965,0.00044111,-40.533
0.065977,0.054952,-114.95
-0.048963,0.092775,-115.82
0.040005,-0.021542,-87.719
-0.046274,-0.029751,-116.83
0.022646,-0.11681,-125.34
-0.031188,-0.025218,-119.68
-0.018039,-0.010936,-108.01
0.077835,0.0050826,-119.99
-0.016812,-0.080615,-119.7
0.013235,0.010702,-79.183
-0.00044942,0.00091358,-35.261
-0.0067085,-0.018447,-99.171
-0.015333,0.014139,-62.179
-0.012331,0.10833,-115.43
-0.061087,0.024743,-129.52
-0.0039575,-0.015122,-89.755
-0.027359,0.036105,-114.61
0.059124,-0.0088604,-133.47
-0.010492,0.036536,-66.049
-0.0032849,0.072503,-95.756
-0.0093993,0.022234,-84.942
0.0039498,0.02243,-64.62
-0.0096357,-0.021719,-98.397
0.030549,-0.076307,-95.786
0.0064128,0.02948,-65.32
-0.010995,0.029268,-74.829
-0.043324,0.00049508,-108.42
0.0073519,0.024926,-62.761
-0.031408,-0.0075082,-106.98
0.055865,-0.017564,-118.06
-0.014926,0.08888,-113.61
0.035717,0.035416,-100.37
-0.031841,-0.061467,-118.57
0.0062373,-0.03792,-96.826
0.014383,-0.031227,-96.219
-0.0087004,0.012602,-59.349
0.07499,0.016151,-122.8
-0.0069107,-0.033764,-107.79
-0.026425,0.10453,-123.07
-0.0083605,-0.0078544,-81.187
0.011737,0.072947,-115.62
0.016416,-0.026446,-64.95
-0.032532,0.043368,-108.1
0.031285,-0.050065,-101.91
-0.0046891,-0.00012322,-57.505
-0.039246,-0.0029665,-93.253
0.019512,0.0033712,-62.688
-0.038047,0.099047,-118.97
0.054872,0.03959,-99.422
-0.0091279,0.0068091,-60.682
0.017184,-0.037054,-82.589
-0.0273,0.0047402,-121.09
0.022948,-0.019703,-66.057
-0.031857,0.052937,-101.89
-0.056453,0.05948,-116.66
0.031152,0.038634,-111.28
-0.064823,-0.03962,-109.74
0.03041,0.030052,-105.35
0.035507,-0.076076,-73.256
-0.0099257,-0.041342,-113.26
-0.027315,-0.10938,-107.44
-0.066759,0.01312,-108.79
-0.0017577,-0.00013827,-41.725
-0.037224,0.076755,-109.49
0.018533,-0.10803,-75.067
0.018255,-0.034343,-66.71
-0.0022132,0.0081344,-54.325
0.04347,0.085825,-119.06
-0.0030615,-0.010699,-63.019
0.045058,-0.027478,-74.028
-0.028002,0.10464,-123.26
-0.0319,-0.046544,-123.59
0.0010371,-0.0061611,-56.302
-0.027319,0.038839,-105.5
-0.061793,-0.0091162,-102.67
-0.012497,-0.026912,-95.633
0.047622,0.087936,-119.42
0.0056653,0.055374,-69.592
0.010542,0.02435,-63.196
0.0049,-0.022887,-79.445
0.070748,0.039089,-127.31
0.030326,0.080351,-121.65
0.052355,-0.038408,-127.45
0.0095328,0.0018522,-56.496
0.064199,-0.052998,-118.39
-0.013239,-0.052326,-112.96
-0.011573,0.077533,-111.92
0.080506,0.0157,-125.68
0.0058446,-0.010898,-58.914
-0.003147,0.073293,-98.403
0.00034827,-0.0019355,-40.196
-0.00079604,0.011038,-57.252
0.00079817,-0.11012,-111.9
-0.0037085,0.066392,-72.331
-0.013737,-0.076079,-125.49
0.015725,0.019254,-63.34
0.047271,-0.040142,-119.53
-0.0070414,-0.0012628,-77.854
0.029359,-0.067776,-103.08
-0.0072227,0.019081,-69.506
0.023792,0.06806,-134.29
0.059977,-0.08578,-76.344
-0.023956,-0.074615,-117.05
-0.029815,0.0016697,-107.74
-0.040962,-0.0057003,-101.95
0.0015231,-0.0022276,-43.905
-0.026527,0.052507,-94.612
0.08332,0.042202,-126.74
-0.041357,0.067848,-87.527
0.035651,-0.0024796,-86.282
0.027428,-0.061541,-92.443
0.001062,0.06968,-116.79
-0.012968,-0.059174,-111.01
0.010826,-0.0099496,-59.156
-0.020734,-0.021572,-112.27
-0.018628,0.05547,-77.336
-0.0066806,-0.014695,-88.55
0.036466,-0.0032914,-93.516
-0.031367,0.0583,-109.63
0.0078721,0.097848,-113.94
0.041915,0.0079178,-70.372
-0.059316,-0.016929,-110.74
0.039896,0.074657,-75.65
-0.016026,-0.0045546,-97.851
0.055606,0.0049333,-107.1
0.036053,-0.079971,-126.87
0.036712,-0.012566,-95.49
0.032174,0.030949,-102.91
0.04089,-0.021823,-81.432
-0.0145,-0.017624,-101.44
0.010597,0.10027,-108.17
-0.031725,-0.043327,-123.76
0.0087901,0.0038464,-56.138
0.019747,-0.035365,-67.115
0.015726,-0.097535,-112.5
-0.010542,0.0044681,-58.891
0.057432,0.014318,-117.94
0.04462,-0.06625,-94.424
-0.035328,0.071969,-111.72
0.006651,0.0091211,-56.353
0.024081,0.11196,-119.28
-0.035393,-0.019073,-113.44
0.048087,-0.020295,-105.35
-0.00019198,0.012008,-64.37
0.039758,0.023706,-69.565
-0.0046919,-0.017568,-96.442
-0.015055,-0.031496,-110.94
7.13E-05,-0.015918,-96.873
0.0072006,-0.040623,-87.515
0.048845,0.046282,-74.094
0.046356,-0.0033762,-81.266
-0.07057,-0.016707,-110.77
-0.0011899,0.070089,-103.72
-0.0020482,-0.0076449,-56.542
-0.017543,-0.01871,-108.5
-0.074117,-0.046481,-111.02
-0.023373,0.1034,-121.22
0.066251,-0.080465,-113.75
0.0055939,-0.038623,-99.188
0.064173,0.083072,-104.95
0.026537,0.065479,-125.95
-0.01601,-0.076256,-120.76
-0.047764,-0.034267,-116.43
-0.059717,0.053719,-116.64
-0.031799,-0.060474,-118.98
0.012963,0.042397,-120.05
-0.015659,-0.0016463,-95.683
0.0044294,0.0041485,-51.717
0.0069825,0.01594,-59.551
0.010451,0.044435,-113.46
0.00056947,0.0013922,-38.559
0.084519,0.026871,-123.61
0.018442,-0.029591,-65.939
0.083504,-0.027503,-123.6
0.0021042,0.002075,-45.279
-0.026617,-0.032192,-122.06
0.016368,0.025528,-103.3
-0.032388,-0.0042811,-101.25
-0.044732,0.073075,-75.557
0.01407,-0.050751,-108.15
0.0028139,-0.0058388,-56.365
0.0022238,-0.0050017,-49.543
-0.032961,0.046663,-110.32
-0.011735,-0.091855,-119.62
0.039753,0.051958,-104.79
0.081419,0.027169,-126.28
0.061218,0.046742,-76.004
0.053716,-0.05618,-120.93
0.02206,-0.026157,-66.156
-0.014976,-0.060137,-111.9
0.042656,0.053286,-101.49
-0.04456,-0.015301,-110.67
0.047052,-0.049374,-120.89
-0.016602,-0.016942,-109.41
0.039977,-0.10661,-92.566
-0.0077187,0.00048125,-77.568
0.037077,0.0022188,-117.17
0.082064,0.045248,-125.94
0.035742,0.033875,-97.617
-0.0030362,0.074281,-97.775
-0.00015961,0.0013471,-37.164
-0.032495,0.082434,-112.44
0.020089,-0.086006,-102.47
0.018657,0.0078839,-66.004
0.025176,-0.034296,-104.31
-0.023591,-0.0013699,-95.905
-0.0041172,0.0077738,-55.671
-0.015217,0.017115,-64.327
-0.0072857,0.058134,-69.594
0.037747,0.036369,-97.675
0.052733,0.073027,-108.61
0.034863,0.017381,-68.281
0.036127,-0.0023445,-92.622
-0.084873,-0.015812,-107.02
0.029715,0.0067899,-66.39
-0.0068881,-0.013331,-89.238
0.055562,0.038854,-100.88
-0.037778,-0.099841,-116.24
0.011175,-0.057331,-107.34
-0.030515,0.04557,-112.87
1.70E-05,0.00056198,-30.13
0.012543,-0.015416,-62.556
0.059837,0.049458,-90.116
0.025335,0.065926,-126.11
-0.041472,0.078309,-81.402
0.032985,-0.09165,-90.14
-0.017796,-0.080016,-117.82
0.0038084,0.008458,-54.122
-0.038421,-0.083072,-125.45
0.00663,-0.01372,-59.738
-0.033306,-0.052643,-122.28
0.012962,0.067658,-73.238
0.00042988,0.0018697,-40.252
0.022224,-0.10966,-107.68
-0.050096,0.031601,-115.63
-0.057048,-0.025655,-108.34
-0.011709,-0.04877,-113.46
0.060221,0.025957,-72.815
-0.032273,-0.037017,-120.4
0.010332,0.047723,-104.96
-0.087412,-0.021941,-112.42
0.019982,-0.05247,-120.02
-0.0010446,-0.014188,-87.825
-0.040824,0.088483,-108.68
-0.030755,-9.56E-05,-101.54
-0.006716,0.037378,-89.197
-0.033915,0.0021252,-96.193
0.02967,-0.097913,-90.546
0.01319,-0.062121,-97.384
-0.0001645,-0.0030506,-43.899
0.022217,0.0031054,-63.79
0.024077,-0.081781,-97.71
0.030608,0.032442,-108.49
-0.0034428,-0.031446,-119.45
0.0096809,-0.018952,-62.828
0.0065296,0.024541,-62.514
0.03351,-0.039623,-125.08
0.0017229,0.0032673,-46.35
-0.021356,-0.034904,-124.4
0.03163,0.007218,-66.932
-0.011992,-0.029197,-98.394
0.0208,-0.015583,-64.332
-0.06694,-0.0019915,-78.168
-0.01161,0.0031583,-61.313
0.049153,0.0716,-113.99
0.011502,-0.033593,-115.77
0.024404,0.025489,-113.28
0.034705,0.06504,-97.387
-0.00030073,-0.0047202,-47.698
0.063739,0.037295,-75.579
-0.061314,-0.012969,-107.18
0.020031,0.10948,-78.521
0.0049735,0.0034133,-52.043
-0.050328,0.048512,-92.372
-0.057209,0.042426,-116.36
0.072967,0.029395,-130.39
0.003899,-0.067134,-103.57
-0.016729,-0.099873,-115.58
0.004144,0.0019973,-49.764
-0.035037,0.07913,-117.18
0.05951,-0.016822,-135.93
-0.023808,0.10129,-123.4
-0.027177,-0.016398,-116.21
-0.031471,-0.046497,-123.87
-0.012306,-0.052618,-112.17
-0.015895,0.0038129,-68.792
0.075784,0.010874,-120.75
0.002792,0.0041974,-49.281
0.03749,-0.038545,-128.3
0.01226,0.022935,-63.222
0.055296,-0.080527,-78.384
-0.0067093,0.065177,-99.783
-0.0058318,-0.0090441,-62.413
-0.035391,-0.092527,-115.41
0.0011943,-0.0049394,-48.517
0.0042686,-0.016279,-86.684
0.010745,-0.022102,-66.003
-0.041598,0.075931,-77.037
0.016137,-0.037621,-94.903
-0.0020616,-0.0013083,-43.96
0.016796,0.09883,-114.34
0.029384,0.019295,-91.226
0.039458,0.07972,-113.45
0.056008,0.075605,-108.79
0.056358,0.031014,-97.069
0.010564,-0.064751,-87.452
0.071269,0.051642,-112.48
-0.0011802,-0.011992,-63.888
-0.0072938,-0.0050013,-86.464
-0.0022593,0.0028286,-46.597
-0.029126,0.0017167,-109.62
-0.0014772,0.020093,-90.888
0.088153,0.022892,-112.94
0.033077,0.023512,-69.264
-0.031658,0.08108,-118.33
-0.036985,0.067828,-102.39
0.048325,-0.067218,-104.12
0.062284,0.072269,-113.44
0.021778,0.023673,-110.88
0.00078311,0.024869,-88.468
-0.0061248,0.0031543,-61.93
-0.047082,0.032312,-122.08
-0.024846,0.056744,-95.76
0.047087,-0.045645,-120.62
0.014472,-0.070046,-74.491
